1201524515,0,None, Not Found
1201524513,0,None, Not Found
1201524512,0,None, Not Found
1201524510,0,None, Not Found
1201524507,0,None, Not Found
1201524504,0,None, Not Found
1201524502,0,None, Not Found
1201524501,0,None, Not Found
1201524497,0,None, Not Found
1201524496,0,None, Not Found
1201524494,0,None, Not Found
1201524493,0,None, Not Found
1201524492,0,None, Not Found
1201524491,0,None, Not Found
1201524489,0,None, Not Found
1201524487,0,None, Not Found
1201524488,0,None, Not Found
1201524483,0,None, Not Found
1201524480,0,None, Not Found
1201524479,0,None, Not Found
1201524478,0,None, Not Found
1201524476,0,None, Not Found
1201524473,0,None, Not Found
1201524471,0,None, Not Found
1201524468,0,None, Not Found
1201524465,0,None, Not Found
1201524464,0,None, Not Found
1201524462,0,None, Not Found
1201524460,0,None, Not Found
1201524458,0,None, Not Found
1201524455,0,None, Not Found
1201524453,0,None, Not Found
1201524452,0,None, Not Found
1201524448,0,None, Not Found
1201524447,0,None, Not Found
1201524445,0,None, Not Found
1201524444,0,None, Not Found
1201524443,0,None, Not Found
1201524439,0,None, Not Found
1201524438,0,None, Not Found
1201524435,0,None, Not Found
1201524433,0,None, Not Found
1201524432,0,None, Not Found
1201524430,0,None, Not Found
1201524429,0,None, Not Found
1201524426,0,None, Not Found
1201524424,0,None, Not Found
1201524423,0,None, Not Found
1201524420,0,None, Not Found
1201524416,0,None, Not Found
1201524412,0,None, Not Found
1201524411,0,None, Not Found
1201524410,0,None, Not Found
1201524409,0,None, Not Found
1201524408,0,None, Not Found
1201524407,0,None, Not Found
1201524404,0,None, Not Found
1201524403,0,None, Not Found
1201524402,0,None, Not Found
1201524398,0,None, Not Found
1201524397,0,None, Not Found
1201524392,0,None, Not Found
1201524389,0,None, Not Found
1201524388,0,None, Not Found
1201524387,0,None, Not Found
1201524386,0,None, Not Found
1201524384,0,None, Not Found
1201524383,0,None, Not Found
1201524377,0,None, Not Found
1201524376,0,None, Not Found
1201524375,0,None, Not Found
1201524374,0,None, Not Found
1201524371,0,None, Not Found
1201524369,0,None, Not Found
1201524368,0,None, Not Found
1201524365,0,None, Not Found
1201524364,0,None, Not Found
1201524361,0,None, Not Found
1201524360,0,None, Not Found
1201524359,0,None, Not Found
1201524357,0,None, Not Found
1201524356,0,None, Not Found
1201524354,0,None, Not Found
1201524353,0,None, Not Found
1201524348,0,None, Not Found
1201524347,0,None, Not Found
1201524344,0,None, Not Found
1201524343,0,None, Not Found
1201524339,0,None, Not Found
1201524338,0,None, Not Found
1201524337,0,None, Not Found
1201524336,0,None, Not Found
1201524334,0,None, Not Found
1201524333,0,None, Not Found
1201524332,0,None, Not Found
1201524329,0,None, Not Found
1201524328,0,None, Not Found
1201524325,0,None, Not Found
1201524322,0,None, Not Found
1201524319,0,None, Not Found
1201524318,0,None, Not Found
1201524312,0,None, Not Found
1201524310,0,None, Not Found
1201524309,0,None, Not Found
1201524308,0,None, Not Found
1201524306,0,None, Not Found
1201524304,0,None, Not Found
1201524303,0,None, Not Found
1201524302,0,None, Not Found
1201524300,0,None, Not Found
1201524298,0,None, Not Found
1201524296,0,None, Not Found
1201524290,0,None, Not Found
1201524289,0,None, Not Found
1201524288,0,None, Not Found
1201524287,0,None, Not Found
1201524285,0,None, Not Found
1201524284,0,None, Not Found
1201524281,0,None, Not Found
1201524278,0,None, Not Found
1201524277,0,None, Not Found
1201524275,0,None, Not Found
1201524273,0,None, Not Found
1201524270,0,None, Not Found
1201524269,0,None, Not Found
1201524266,0,None, Not Found
1201524264,0,None, Not Found
1201524260,0,None, Not Found
1201524262,0,None, Not Found
1201524261,0,None, Not Found
1201524258,0,None, Not Found
1201524255,0,None, Not Found
1201524253,0,None, Not Found
1201524252,0,None, Not Found
1201524249,0,None, Not Found
1201524246,0,None, Not Found
1201524245,0,None, Not Found
1201524243,0,None, Not Found
1201524241,0,None, Not Found
1201524239,0,None, Not Found
1201524238,0,None, Not Found
1201524234,0,None, Not Found
1201524233,0,None, Not Found
1201524232,0,None, Not Found
1201524230,0,None, Not Found
1201524228,0,None, Not Found
1201524225,0,None, Not Found
1201524226,0,None, Not Found
1201524224,0,None, Not Found
1201524221,0,None, Not Found
1201524218,0,None, Not Found
1201524217,0,None, Not Found
1201524216,0,None, Not Found
1201524213,0,None, Not Found
1201524209,0,None, Not Found
1201524207,0,None, Not Found
1201524206,0,None, Not Found
1201524204,0,None, Not Found
1201524202,0,None, Not Found
1201524201,0,None, Not Found
1201524200,0,None, Not Found
1201524198,0,None, Not Found
1201524194,0,None, Not Found
1201524193,0,None, Not Found
1201524188,0,None, Not Found
1201524187,0,None, Not Found
1201524185,0,None, Not Found
1201524184,0,None, Not Found
1201524182,0,None, Not Found
1201524181,0,None, Not Found
1201524178,0,None, Not Found
1201524176,0,None, Not Found
1201524175,0,None, Not Found
1201524173,0,None, Not Found
1201524171,0,None, Not Found
1201524169,0,None, Not Found
1201524168,0,None, Not Found
1201524165,0,None, Not Found
1201524164,0,None, Not Found
1201524163,0,None, Not Found
1201524160,0,None, Not Found
1201524158,0,None, Not Found
1201524156,0,None, Not Found
1201524155,0,None, Not Found
1201524150,0,None, Not Found
1201524149,0,None, Not Found
1201524147,0,None, Not Found
1201524145,0,None, Not Found
1201524144,0,None, Not Found
1201524141,0,None, Not Found
1201524137,0,None, Not Found
1201524136,0,None, Not Found
1201524135,0,None, Not Found
1201524133,0,None, Not Found
1201524132,0,None, Not Found
1201524131,0,None, Not Found
1201524129,0,None, Not Found
1201524128,0,None, Not Found
1201524127,0,None, Not Found
1201524126,0,None, Not Found
1201524125,0,None, Not Found
1201524124,0,None, Not Found
1201524122,0,None, Not Found
1201524121,0,None, Not Found
1201524117,0,None, Not Found
1201524116,0,None, Not Found
1201524114,0,None, Not Found
1201524113,0,None, Not Found
1201524111,0,None, Not Found
1201524108,0,None, Not Found
1201524105,0,None, Not Found
1201524104,0,None, Not Found
1201277024,3,46396, Found
1201256286,0,None, Not Found
1201256285,0,None, Not Found
1201256284,0,None, Not Found
1201256283,0,None, Not Found
1201256282,0,None, Not Found
1201256281,0,None, Not Found
1201256280,0,None, Not Found
1201256279,0,None, Not Found
1201256278,0,None, Not Found
1201256277,0,None, Not Found
1201256276,0,None, Not Found
1201256275,0,None, Not Found
1201256274,0,None, Not Found
1201256273,0,None, Not Found
1201256272,0,None, Not Found
1201256271,0,None, Not Found
1201256270,0,None, Not Found
1201256269,0,None, Not Found
1201256268,0,None, Not Found
1201256267,0,None, Not Found
1201256266,0,None, Not Found
1201256265,0,None, Not Found
1201256264,0,None, Not Found
1201256263,0,None, Not Found
1201256262,0,None, Not Found
1201256261,0,None, Not Found
1201256260,0,None, Not Found
1201256259,0,None, Not Found
1201256258,0,None, Not Found
1201256257,0,None, Not Found
1201256256,0,None, Not Found
1201256255,0,None, Not Found
1201256254,0,None, Not Found
1201256253,0,None, Not Found
1201256252,0,None, Not Found
1201256251,0,None, Not Found
1201256250,0,None, Not Found
1201256249,0,None, Not Found
1201256248,0,None, Not Found
1201256247,0,None, Not Found
1201256246,0,None, Not Found
1201256245,0,None, Not Found
1201256244,0,None, Not Found
1201256243,0,None, Not Found
1201256242,0,None, Not Found
1201256241,0,None, Not Found
1201256239,0,None, Not Found
1201256240,0,None, Not Found
1201256238,0,None, Not Found
1201256237,0,None, Not Found
1201256236,0,None, Not Found
1201256235,0,None, Not Found
1201256234,0,None, Not Found
1201256233,0,None, Not Found
1201256232,0,None, Not Found
1201256231,0,None, Not Found
1201256230,0,None, Not Found
1201256229,0,None, Not Found
1201256228,0,None, Not Found
1201256227,0,None, Not Found
1201256226,0,None, Not Found
1201256225,0,None, Not Found
1201256224,0,None, Not Found
1201256223,0,None, Not Found
1201256222,0,None, Not Found
1201256221,0,None, Not Found
1201256220,0,None, Not Found
1201079765,0,None, Found
1200990156,0,None, Not Found
1200990155,0,None, Not Found
1200990154,0,None, Not Found
1200990153,0,None, Not Found
1200990152,0,None, Not Found
1200990151,0,None, Not Found
1200990150,0,None, Not Found
1200990149,0,None, Not Found
1200990148,0,None, Not Found
1200990147,0,None, Not Found
1200990146,0,None, Not Found
1200990145,0,None, Not Found
1200990144,0,None, Not Found
1200990143,0,None, Not Found
1200990142,0,None, Not Found
1200990141,0,None, Not Found
1200990140,0,None, Not Found
1200990139,0,None, Not Found
1200990138,0,None, Not Found
1200990137,0,None, Not Found
1200990136,0,None, Not Found
1200990135,0,None, Not Found
1200990134,0,None, Not Found
1200990133,0,None, Not Found
1200990132,0,None, Not Found
1200990131,0,None, Not Found
1200990130,0,None, Not Found
1200990129,0,None, Not Found
1200990128,0,None, Not Found
1200990127,0,None, Not Found
1200990126,0,None, Not Found
1200990125,0,None, Not Found
1200990124,0,None, Not Found
1200990123,0,None, Not Found
1200990122,0,None, Not Found
1200990121,0,None, Not Found
1200990120,0,None, Not Found
1200990119,0,None, Not Found
1200990118,0,None, Not Found
1200990117,0,None, Not Found
1200990115,Unexpected Score: 296,46351, Found
1200989955,0,None, Not Found
1200989953,0,None, Not Found
1200989954,0,None, Not Found
1200989952,0,None, Not Found
1200989951,0,None, Not Found
1200989950,0,None, Not Found
1200989949,0,None, Not Found
1200989947,0,None, Not Found
1200989948,0,None, Not Found
1200989946,0,None, Not Found
1200989945,0,None, Not Found
1200989944,0,None, Not Found
1200193762,0,None, Not Found
1200193761,0,None, Not Found
1200193760,0,None, Not Found
1200128172,0,None, Not Found
1199587607,0,None, Not Found
1199575476,0,None, Not Found
1199575475,0,None, Not Found
1199575474,0,None, Not Found
1199575473,0,None, Not Found
1199575472,0,None, Not Found
